286,40.8608267,-73.9271453,33013,189526
287,40.78723310000001,-73.9723163,31974,188487
291,40.703608,-73.760953,48952,209588
293,40.694002,-73.78473600000001,47642,208276
294,40.630193,-73.922939,23783,146328
295,40.6301752,-73.9234821,23783,146328
296,40.831327,-73.91698,12504,135049
297,40.630136,-73.922933,23783,146328
298,40.6301168,-73.92350300000001,23783,146328
299,40.6300706,-73.9229929,23783,146328
300,40.5580882,-74.1410721,61294,224513
301,40.5868771,-74.1537462,56305,219524
302,40.913867,-73.7899341,65767,253147
303,40.720589,-73.9574947,18072,140617
304,40.7397484,-73.9959804,29732,186245
305,40.8761268,-73.9009276,10635,133180
306,40.62497219999998,-73.9545576,21324,143869
307,40.62497219999998,-73.9545576,21324,143869
308,40.6300643,-73.92349159999998,23783,146328
309,40.678055,-73.828676,46574,207201
310,40.6300239,-73.9230044,23783,146328
311,40.678933,-73.825588,46577,207204
312,40.6914526,-73.788009,47625,208259
313,40.677978,-73.828639,46574,207201
314,40.7492454,-73.85398769999999,42254,202864
315,40.630005,-73.923499,23783,146328
316,40.681766,-73.81423300000002,46878,207505
317,40.681702,-73.814201,46878,207505
318,40.6818074,-73.8136482,46877,207504
319,40.681636,-73.814169,46878,207505
320,40.6814729,-73.814481,46878,207505
321,40.6817405,-73.8136163,46877,207504
322,40.6875031,-73.79591049999999,47496,208130
323,40.6242235,-73.94419090000001,21616,144161
324,40.6267319,-74.00721,28646,151191
325,40.6815659,-73.8141343,46878,207505
326,40.681691,-73.813592,46877,207504
327,40.6816597,-73.8135896,46877,207504
328,40.68149349999998,-73.8141,46878,207505
329,40.68195730000001,-73.8122951,46887,207514
330,40.6815644,-73.8135303,46877,207504
331,40.68143730000001,-73.8140722,46878,207505
332,40.6814944,-73.81349569999999,46877,207504
333,40.6241695,-73.9446272,21616,144161
334,40.6813629,-73.8140351,46878,207505
335,40.6814324,-73.8134651,46877,207504
336,40.6812979,-73.8140035,46878,207505
337,40.681378,-73.813439,46877,207504
338,40.6812733,-73.8133063,46877,207504
339,40.681236,-73.8139731,46878,207505
340,40.6811701,-73.8139407,46878,207505
341,40.681254,-73.813378,46877,207504
342,40.6241531,-73.9441792,21616,144161
343,40.681191,-73.81334799999999,46877,207504
344,40.6811136,-73.8139139,46878,207505
345,40.681129,-73.813317,46877,207504
346,40.6810468,-73.8138784,46878,207505
347,40.6810456,-73.8132768,46877,207504
348,40.681,-73.813254,46879,207506
349,40.6809768,-73.8132517,46879,207506
350,40.622467,-74.011561,24720,147265
351,40.6240836,-73.9441801,21616,144161
352,40.6456641,-73.9323655,21471,144016
353,40.6425631,-73.9050381,24085,146630
354,40.6240914,-73.9446119,21616,144161
355,40.635906,-73.90288,24188,146733
356,40.750652,-73.8519,42259,202869
357,40.697645,-73.771502,49183,210615
358,40.7001151,-73.9290366,21801,144346
359,40.6055435,-74.1666849,55230,218449
360,40.7106548,-73.8295753,45055,205676
361,40.7106548,-73.8295753,45055,205676
362,40.7106548,-73.8295753,45055,205676
363,40.585691,-74.1604739,56254,219473
365,40.9101199,-73.84137799999998,64094,251132
366,40.70215899999999,-73.757372,49011,209647
367,40.6240156,-73.94414669999999,21616,144161
368,40.7022356,-73.7550247,49029,209665
369,40.7021582,-73.7549904,49029,209665
370,40.7020807,-73.7549567,49029,209665
371,40.702,-73.754921,49029,209665
372,40.6239506,-73.9441235,21616,144161
373,40.6239061,-73.9446437,21616,144161
374,40.6429874,-73.9579901,20974,143519
375,40.6429874,-73.9579901,20974,143519
376,40.8540913,-73.8550887,15084,137629
377,40.6028345,-74.0139916,24804,147349
378,40.6438803,-73.9876855,20482,143027
379,40.62382909999998,-73.94456269999998,21616,144161
380,40.6238769,-73.9441335,21616,144161
381,40.6826042,-74.00147129999998,27857,150402
382,40.7358407,-73.9988365,34058,190571
383,40.876147,-73.90099699999999,10635,133180
384,40.865133,-73.854452,14607,137152
385,40.6237965,-73.94456,21616,144161
387,40.62370560000001,-73.94462250000002,21616,144161
388,40.623783,-73.944062,21616,144161
389,40.642054,-73.905356,24094,146639
391,40.653944,-73.916618,22648,145193
392,40.7009619,-73.751434,50148,211580
393,40.8288231,-73.8659579,15298,137843
394,40.6237441,-73.94410010000001,21616,144161
395,40.623675,-73.944042,21616,144161
396,40.6419705,-73.9052577,24094,146639
397,40.8267078,-73.89900949999998,13740,136285
398,40.6421547,-73.9514452,21212,143757
399,40.6421547,-73.9514452,21212,143757
400,40.6683203,-73.9306433,20251,142796
401,40.6421427,-73.98990119999998,20472,143017
402,40.8274676,-73.8772934,10050,132595
403,40.7241268,-73.98684220000001,30179,186692
404,40.58707690000001,-74.1543425,56305,219524
405,40.5985739,-74.18250549999999,55090,218309
406,40.828493,-73.872033,15247,137792
408,40.6998483,-73.7528853,49460,210892
409,40.6884574,-73.81846089999999,46608,207235
410,40.67989800000001,-73.813713,46879,207506
411,40.6798102,-73.8136696,46879,207506
412,40.684551,-73.79751100000001,47460,208094
413,40.6945855,-73.7709174,49158,210590
414,40.7199215,-73.7910649,46190,206817
415,40.688682,-73.80125509999998,47434,208068
416,40.67947,-73.81350400000002,46879,207506
417,40.8272933,-73.8795099,14276,136821
418,40.691322,-73.776156,49152,210584
419,40.69122,-73.7760969,49152,210584
420,40.679678,-73.81159600000002,46890,207517
421,40.67954599999998,-73.81225599999999,46888,207515
422,40.623394,-73.9445719,21616,144161
423,40.62336699999998,-73.9444912,21616,144161
424,40.558009,-74.141238,61294,224513
426,40.586819,-74.1538838,56305,219524
427,40.876183,-73.901052,10635,133180
434,40.683782,-73.826245,46557,207184
438,40.6787,-73.8116872,46892,207519
441,40.6232599,-73.9445022,21616,144161
447,40.6886613,-73.7787045,47810,208444
456,40.6233152,-73.9440335,21616,144161
460,40.674941,-73.8202018,47029,207656
462,40.623192,-73.94447269999998,21616,144161
464,40.62323000000001,-73.943957,21616,144161
467,40.6223147,-73.9582427,21148,143693
468,40.623124,-73.944522,21616,144161
470,40.623198,-73.9440291,26115,148660
471,40.69043449999998,-73.9958795,17326,139871
472,40.5986489,-74.1822107,55090,218309
473,40.9410468,-73.89861909999999,61900,248475
474,40.6861602,-73.8265363,46548,207175
475,40.6231252,-73.9440094,26115,148660
476,40.676407,-73.8126149,46893,207520
478,40.62307,-73.94451099999998,26115,148660
479,40.6779958,-73.8056216,46979,207606
480,40.6818557,-73.792177,47553,208187
481,40.62307759999998,-73.9439286,26115,148660
483,40.8350954,-73.9226955,12270,134815
484,40.6230324,-73.9444522,26115,148660
485,40.6789387,-73.8003299,47479,208113
486,40.622986,-73.9444372,26115,148660
487,40.7243105,-73.9756431,30586,187099
488,40.623012,-73.943916,26115,148660
489,40.6229058,-73.94444349999998,26115,148660
490,40.6229899,-73.94394539999999,26115,148660
491,40.6072852,-73.8175052,50327,212648
492,40.6579223,-73.9093812,22707,145252
494,40.876218,-73.901118,10635,133180
496,40.6229073,-73.9439403,26115,148660
497,40.6228638,-73.9444205,26115,148660
498,40.6749409,-73.81531,47117,207744
499,40.6851416,-73.7770374,49256,210688
500,40.6360515,-73.99500909999999,20515,143060
501,40.6228799,-73.9439518,26115,148660
502,40.89193,-73.855149,10916,133461
503,40.674352,-73.812593,47130,207757
504,40.674352,-73.812593,47130,207757
505,40.6228068,-73.9444176,26115,148660
506,40.6227953,-73.94396739999998,26115,148660
507,40.63328200000001,-73.904082,24179,146724
508,40.89193,-73.855149,10916,133461
509,40.6766297,-73.80086279999999,47470,208104
510,40.6227577,-73.94440639999998,26115,148660
511,40.6227566,-73.94396739999998,26115,148660
512,40.683622,-73.778381,47819,208453
513,40.6227194,-73.9444142,26115,148660
514,40.67318300000001,-73.8116359,47135,207762
515,40.55766070000001,-74.1408751,61629,224848
516,40.5869736,-74.15443429999998,56305,219524
517,40.5869736,-74.15443429999998,56305,219524
519,40.622629,-73.944428,26115,148660
520,40.89193,-73.855149,10916,133461
521,40.6927426,-73.7515112,50166,211622
523,40.88850679999998,-73.84318669999999,11252,133797
524,40.6225067,-73.94531839999999,26006,148551
525,40.6320251,-73.9275433,23713,146258
527,40.59604470000001,-73.9309533,27653,150198
528,40.555782,-74.14718640000001,56728,219947
529,40.5579441,-74.1413189,61294,224513
530,40.7101015,-74.0069525,33578,190091
531,40.7101015,-74.0069525,33578,190091
532,40.5867092,-74.15392969999998,56308,219527
533,40.6804267,-74.0017869,28108,150653
534,40.785702,-73.848229,38943,199171
535,40.60342989999998,-74.1329192,58960,222179
538,40.688548,-73.75824999999999,49604,211036
539,40.6880753,-73.7586013,49547,210979
541,40.7127753,-74.0059728,33525,190038
543,40.5383014,-74.1778659,58025,221244
544,40.6053739,-74.12925589999999,58996,222215
545,40.6583593,-73.9149338,22642,145187
546,40.5321766,-74.22238569999999,54501,217720
548,40.6816557,-73.90905959999998,22216,144761
551,40.5457433,-74.19919949999998,56390,219609
552,40.545849,-74.20009379999999,56390,219609
553,40.9146433,-73.8462586,63837,250865
554,40.733644,-74.0028012,33724,190237
555,40.685084,-73.7649026,49314,210746
556,40.685084,-73.7649026,49314,210746
557,40.685084,-73.7649026,49314,210746
558,40.675211,-73.80280599999999,47867,208501
560,40.8813641,-73.8470178,11386,133931
561,40.6824811,-73.7740698,49287,210719
562,40.6874048,-73.7562222,49607,211039
563,40.6874048,-73.7562222,49607,211039
564,40.682143,-73.775218,49278,210710
565,40.6821399,-73.774266,49278,210710
566,40.6760463,-73.79197909999998,47558,208192
567,40.6804739,-73.776355,49276,210708
568,40.6260172,-73.9143824,23980,146525
569,40.5460723,-74.19961219999999,56390,219609
570,40.6795642,-73.9722819,19097,141642
571,40.6862358,-73.8221307,46562,207189
572,40.681292,-73.819389,46602,207229
573,40.6245501,-73.9164569,24049,146594
574,40.6836142,-73.7706129,49318,210750
575,40.7089192,-73.83237559999998,42913,203529
576,40.642959,-73.934935,21486,144031
577,40.6917339,-73.911309,22106,144651
578,40.8982904,-73.8718841,10751,133296
579,40.557598,-74.1409702,61629,224848
580,40.58690259999998,-74.1544801,56305,219524
581,40.8101397,-73.9575404,31159,187672
582,40.595107,-74.087484,53546,216765
584,40.68300199999998,-73.758923,49560,210992
585,40.6864252,-73.7500814,50176,211732
586,40.6864252,-73.7500814,50176,211732
587,40.83086,-73.864882,15299,137844
588,40.6388808,-73.9904178,20467,143012
589,40.898672,-73.871931,10751,133296
590,40.5866446,-74.15402139999999,56308,219527
591,40.9147938,-73.7905519,65739,253119
592,40.9060783,-73.8294525,65875,253255
593,40.5987501,-73.9589353,26559,149104
594,40.6796797,-73.8164128,46643,207270
595,40.5987557,-73.958882,26559,149104
596,40.6432859,-73.9384735,21453,143998
597,40.5983477,-73.9587133,26559,149104
598,40.7473898,-73.9880103,29798,186311
599,40.5987572,-73.9587363,26559,149104
600,40.60302799999998,-73.819332,51424,214588
601,40.60302799999998,-73.819332,51424,214588
602,40.6398804,-73.90265149999999,24101,146646
603,40.8295386,-73.8828174,13952,136497
604,40.9211721,-73.7929903,65558,252938
605,40.898294,-73.8717099,10759,133304
606,40.6511723,-73.9547556,21149,143694
607,40.5854659,-74.1606989,56252,219471
608,40.6901705,-73.9408625,19926,142471
609,40.59846659999998,-73.9586964,26559,149104
610,40.7895899,-73.843565,38960,199188
611,40.6818126,-73.8227186,46582,207209
612,40.5987572,-73.9587363,26559,149104
613,40.671489,-73.814139,47124,207751
614,40.683447,-73.817021,46635,207262
615,40.8656119,-73.8514055,14621,137166
616,40.6265911,-73.91267409999999,23979,146524
617,40.598842,-73.958511,26563,149108
618,40.5984296,-73.95854109999999,26563,149108
619,40.59879660000001,-73.9584625,26563,149108
620,40.6716066,-73.8705978,28902,151447
621,40.58774289999998,-73.98665299999999,25429,147974
622,40.7194862,-73.9556793,18362,140907
624,40.6288236,-74.11034070000001,60213,223432
625,40.7201792,-73.9566785,18072,140617
626,40.7066092,-74.0062499,33933,190446
627,40.6928397,-73.9178641,22062,144607
628,40.8869187,-73.80788009999998,11596,134141
629,40.5851957,-74.16025979999998,56253,219472
630,40.6763814,-73.8939795,22840,145385
631,40.6763814,-73.8939795,22840,145385
632,40.6429461,-73.9378547,21473,144018
633,40.6428508,-73.93840460000001,21453,143998
634,40.8316182,-73.8680723,14975,137520
635,40.715757,-73.9264793,21669,144214
636,40.642781,-73.93845499999999,21453,143998
638,40.8983345,-73.8716544,10759,133304
639,40.55755,-74.141035,61629,224848
640,40.5868057,-74.1546177,56259,219478
641,40.58540900000001,-74.160755,56252,219471
643,40.682054,-73.81491,46872,207499
644,40.6768553,-73.81237209999999,46893,207520
645,40.6403012,-73.889614,24288,146833
646,40.6182581,-73.96611229999998,25798,148343
647,40.672685,-73.792507,47968,208602
648,40.6426293,-73.9384255,21453,143998
649,40.6426261,-73.93784219999998,21473,144018
650,40.6425608,-73.93840460000001,21453,143998
651,40.6902438,-73.905829,22203,144748
652,40.638889,-73.95091839999998,21261,143806
653,40.6007447,-74.0772144,54542,217761
654,40.8986621,-73.8717922,10748,133293
655,40.5578639,-74.1413145,61294,224513
656,40.586542,-74.154079,56308,219527
657,40.5851715,-74.16029429999999,56253,219472
658,40.6793452,-73.9074462,22232,144777
659,40.6425189,-73.9383816,21453,143998
660,40.831776,-73.870909,14955,137500
661,40.677382,-73.9115018,22550,145095
662,40.679274,-73.81248699999999,46888,207515
663,40.665095,-73.813418,47160,207789
664,40.6424576,-73.9383587,21453,143998
665,40.6424029,-73.9383816,21454,143999
666,40.6423449,-73.9383816,21454,143999
667,40.6423374,-73.9377846,21474,144019
668,40.7471436,-73.97981709999998,30440,186953
669,40.6054515,-74.1673641,55229,218448
670,40.6829653,-73.8797281,22918,145463
671,40.8321005,-73.8715417,14955,137500
672,40.6389248,-73.9041191,24096,146641
673,40.8994731,-73.7662411,67368,254887
674,40.7026832,-73.93159880000002,21795,144340
676,40.63403659999999,-74.1258629,59906,223125
677,40.7205695,-74.0062463,33422,189935
683,40.7281798,-74.009323,33343,189856
684,40.5462008,-74.2002543,57560,220779
685,40.5574859,-74.14110889999998,61629,224848
686,40.585354,-74.160811,56248,219467
687,40.7463469,-73.8344543,42427,203043
688,40.744986,-73.835051,42426,203042
689,40.6695023,-73.7892394,48048,208682
690,40.674033,-73.8224259,47000,207627
691,40.63464810000001,-73.964545,21006,143551
693,40.67172,-73.811133,47137,207764
695,40.5463241,-74.1997498,57560,220779
697,40.8986743,-73.8716085,10756,133301
698,40.586509,-74.154159,56308,219527
699,40.5850988,-74.1603975,56253,219472
704,40.622247,-73.915634,26782,149327
705,40.622247,-73.915634,26782,149327
713,40.63039699999998,-73.90294709999998,24202,146747
717,40.769487,-73.838179,39239,199470
720,40.669624,-73.802923,47912,208546
726,40.6303399,-73.902894,24202,146747
727,40.6306326,-73.90248129999999,24203,146748
728,40.8406363,-73.9246179,12240,134785
729,40.6305874,-73.9024353,24203,146748
730,40.831728,-73.880172,13953,136498
732,40.8983533,-73.8715166,10759,133304
733,40.7529005,-73.9743251,32927,189440
734,40.6053967,-74.1675611,55229,218448
735,40.5852857,-74.1608783,56248,219467
736,40.630291,-73.902838,24202,146747
737,40.694134,-73.815302,46705,207332
738,40.673656,-73.860693,29013,151558
739,40.836566,-73.836478,15853,138398
740,40.63024,-73.902779,24202,146747
741,40.7457589,-73.8325149,42428,203044
742,40.6747159,-73.852724,43798,204414
743,40.674661,-73.852712,43798,204414
744,40.674608,-73.852699,43798,204414
745,40.836614,-73.8365029,15853,138398
746,40.83642,-73.836967,15853,138398
747,40.8366609,-73.836565,15853,138398
749,40.8333214,-73.87092369999998,14969,137514
750,40.836719,-73.83655999999998,15853,138398
751,40.66966619999998,-73.9326126,20242,142787
752,40.8364717,-73.8370589,15852,138397
753,40.5577993,-74.1414063,61294,224513
754,40.852435,-73.7873171,16881,139426
755,40.6781908,-73.8924438,22856,145401
756,40.5850435,-74.1604169,56253,219472
757,40.6935553,-73.814447,46709,207336
758,40.687955,-73.81156,46855,207482
759,40.6250087,-74.001218,28758,151303
760,40.621568,-73.940715,26122,148667
761,40.6303747,-73.9022139,24203,146748
762,40.840145,-73.8202414,16429,138974
763,40.6697624,-73.80980749999999,47158,207785
764,40.8368247,-73.83661959999998,15854,138399
765,40.670187,-73.813535,47136,207763
766,40.83660039999998,-73.83715080000002,15852,138397
767,40.6721302,-73.8246815,46995,207622
768,40.67195,-73.824636,46995,207622
769,40.669137,-73.810007,47158,207785
770,40.836688,-73.83716799999998,15852,138397
772,40.62175879999998,-73.91522909999999,27452,149997
773,40.630323,-73.902143,24203,146748
774,40.8369085,-73.8367586,15854,138399
775,40.836744,-73.83719900000001,15852,138397
776,40.6302882,-73.9021072,24203,146748
777,40.8360898,-73.9101799,12545,135090
778,40.630243,-73.9020613,24203,146748
779,40.665481,-73.991441,17873,140418
780,40.5574228,-74.1411708,61629,224848
781,40.9218935,-73.7713545,66905,254370
782,40.8404191,-73.9211727,12254,134799
783,40.6723136,-73.932974,20230,142775
784,40.687774,-73.810344,46857,207484
785,40.671981,-73.777585,48110,208744
786,40.671981,-73.777585,48110,208744
787,40.691788,-73.812209,46738,207365
788,40.671454,-73.778939,48103,208737
789,40.628338,-73.9971769,20433,142978
791,40.6716627,-73.776928,48110,208744
793,40.6382389,-73.89964650000002,24122,146667
794,40.84035739999998,-73.8203793,16429,138974
796,40.6123328,-73.9807761,25668,148213
797,40.8405621,-73.8201954,16429,138974
798,40.8986865,-73.87142469999998,10756,133301
799,40.80727340000001,-73.9477773,31651,188164
